id,name,source,prize,avatarUrl
224446744656740363,LordKiza,discord,,https://cdn.discordapp.com/avatars/224446744656740363/bc98dcae266b3a6d84d2b9c799952acd.png
171795417732874240,Horny is Back,discord,,https://cdn.discordapp.com/avatars/171795417732874240/18f235ecb66336c48e5f18d8e68ce8aa.png
337625461742108673,Sandor Clegane,discord,,https://cdn.discordapp.com/avatars/337625461742108673/14dd0e1838b7abfc11ba18bee1998bd8.png
267763210608705536,dzotus,discord,,https://cdn.discordapp.com/avatars/267763210608705536/5b44f195a113406cdf4d0068a377d2db.png
195996938984751105,conetopia,discord,,https://cdn.discordapp.com/avatars/195996938984751105/62ed8fc6d4dc8812ddeb6cd45b884e5e.png
154053755212529665,Quintessence,discord,,https://cdn.discordapp.com/avatars/154053755212529665/cfa17a5887f433b49b6944871cbc0e23.png
127173533402005504,kogi,discord,,https://cdn.discordapp.com/avatars/127173533402005504/f65d7adb344b83ddfcaba166e39990ac.png
303494305450819584,Zakzarion,discord,,https://cdn.discordapp.com/avatars/303494305450819584/f1cf618cfee4f0682a2f8df595bde41c.png
123475687360299013,Facebeef,discord,,https://cdn.discordapp.com/avatars/123475687360299013/0870fc99ce0492406a825179d9824fe7.png
184718856617590795,KingRush,discord,,https://cdn.discordapp.com/avatars/184718856617590795/8e874bfd3f4320f8cda6fda7cb845731.png
140544205503201280,Goose,discord,,https://cdn.discordapp.com/embed/avatars/1.png
182037195106942976,Joop,discord,,https://cdn.discordapp.com/avatars/182037195106942976/46f15c1ac63cfa91e2d7c2dd0078d59b.png
156560645918031873,DrunkSeraph,discord,,https://cdn.discordapp.com/avatars/156560645918031873/6b258ae001b8c96fb1a7ab5e68784647.png
139923923415334913,Robertcg,discord,,https://cdn.discordapp.com/avatars/139923923415334913/414c82b3f69f96b5c40d85f1e985687e.png
233936651682840576,trikotri,discord,,https://cdn.discordapp.com/avatars/233936651682840576/1acf43c1024bc2be9734e7132e71b710.png
314089158325043221,pluebaer,discord,,https://cdn.discordapp.com/avatars/314089158325043221/38037a8259664f370012cdf80c50c314.png
323331753408462848,Buxely_Failson,discord,,https://cdn.discordapp.com/embed/avatars/2.png
152779734978134017,Castronaut,discord,,https://cdn.discordapp.com/embed/avatars/4.png
518620374620176419,dbot8425,discord,,https://cdn.discordapp.com/embed/avatars/1.png
559005035149918215,KingKoopa300,discord,,https://cdn.discordapp.com/avatars/559005035149918215/ce940fa8c1c605a49bdefdd24e719f0e.png
187164969169715200,Cupar,discord,,https://cdn.discordapp.com/avatars/187164969169715200/b01d558a790086692bf777e60f966455.png
239095896829198338,Holst,discord,,https://cdn.discordapp.com/avatars/239095896829198338/80ad0bc533ce5ee46ba8fbfe14147ca1.png
127167663771353089,kurkus,discord,,https://cdn.discordapp.com/embed/avatars/0.png
201008921421283328,Haitari,discord,,https://cdn.discordapp.com/avatars/201008921421283328/5527edd88fa8edb7e5f524ab6743d880.png
320056543557189635,HolyCao,discord,,https://cdn.discordapp.com/avatars/320056543557189635/06d1737577fe11e6e7531c105bff3cc1.png
280088520322842624,fuuufi,discord,,https://cdn.discordapp.com/avatars/280088520322842624/a_6eca7e16c5d95ee584a0ab2241961ae8.png
220991892517552129,Professor,discord,,https://cdn.discordapp.com/avatars/220991892517552129/fa86d5857f8380890019ccb561671229.png
565321716436303893,SCally_the_snack,discord,,https://cdn.discordapp.com/avatars/565321716436303893/a56f0c181a1de56a60383f02fb6c70fa.png
111066939354308608,Quock,discord,,https://cdn.discordapp.com/avatars/111066939354308608/c5a4697b159c0be57a98afa382250819.png
290883339341266944,schanivo,discord,,https://cdn.discordapp.com/avatars/290883339341266944/b238c9e935a84e77389b95fb79d34524.png
233426057334751232,Sector,discord,,https://cdn.discordapp.com/avatars/233426057334751232/746e79fab7ef6b1a1a0662e5cd4067a0.png
189426291185942528,♔Ranneck,discord,,https://cdn.discordapp.com/avatars/189426291185942528/a262524c738342c1098c5bab5d41d1cf.png
471968808504918016,ziemekhellsing,discord,,https://cdn.discordapp.com/embed/avatars/3.png
304221604634820610,Grimvald,discord,,https://cdn.discordapp.com/avatars/304221604634820610/7e8b75283111a7b7b041f74bdf15e8ad.png
193261716581122049,Gauche Suede,discord,,https://cdn.discordapp.com/avatars/193261716581122049/bdd9e7aecd1a1ae4c21cc2d4016aab26.png
117833001773170693,Solo,discord,,https://cdn.discordapp.com/avatars/117833001773170693/a_8a17ac486a3552b6523feca12cf59573.png
130937802786471937,SaltyBalz(Grumpy2016),discord,,https://cdn.discordapp.com/avatars/130937802786471937/08d737f017780e5fd1603c86d3675951.png
244973877342502924,Johnbooth1423,discord,,https://cdn.discordapp.com/avatars/244973877342502924/8ea55ce0bc29b2eadf7f2f7d717e4623.png
131007743556321280,Fixo,discord,,https://cdn.discordapp.com/avatars/131007743556321280/173cd94ed2a96c15b21978cdf2e000e2.png
136150446480818176,Pierrmouth,discord,,https://cdn.discordapp.com/avatars/136150446480818176/94a9f4df77bf3e59da07c6e9ff2d408b.png
869150866580586576,ShaperDestroyer,discord,,https://cdn.discordapp.com/avatars/869150866580586576/a7bfa764be77b558957dfc84c1076026.png
280474036797046785,iden,discord,,https://cdn.discordapp.com/avatars/280474036797046785/49438d4d7b92615da611c089cd44fd9c.png
535925518294450177,laokoon78,discord,,https://cdn.discordapp.com/avatars/535925518294450177/d70a6a78dcc2ada48d279ad5097ea161.png
196557033363734529,Omega,discord,,https://cdn.discordapp.com/avatars/196557033363734529/3f40ea13979e82d714082656b8791faa.png
112752015855104000,PRiNCE,discord,$30 PoE Supporter Pack,https://cdn.discordapp.com/avatars/112752015855104000/0616e4cee4150e190eaafa1e30b3b81a.png
283419576241225729,Moses,discord,,https://cdn.discordapp.com/avatars/283419576241225729/3dc15c71c2a3ca5eb0c5fa4b93ac3349.png
266469841282531328,Odie,discord,,https://cdn.discordapp.com/avatars/266469841282531328/ce4bd872b8ebbe893f07239a88f37c1f.png
105571667744460800,Paperwings,discord,,https://cdn.discordapp.com/avatars/105571667744460800/48cc059bf32a6ba59f78469011ba278f.png
392361469838360616,Freebrave,discord,,https://cdn.discordapp.com/embed/avatars/4.png
218965913314131969,/root/bin/bash,discord,,https://cdn.discordapp.com/embed/avatars/2.png
124166081890877440,Miou,discord,,https://cdn.discordapp.com/avatars/124166081890877440/b253b1556fe9ece0e23d7779633c8749.png
152817881346736129,eXXeption,discord,,https://cdn.discordapp.com/embed/avatars/3.png
257224416314916864,Lunick,discord,,https://cdn.discordapp.com/avatars/257224416314916864/1784d6672b39d2a0b621daea72e936ff.png
938528804350091344,tx_234,discord,,https://cdn.discordapp.com/embed/avatars/4.png
296459634296881152,bankenichi,discord,,https://cdn.discordapp.com/avatars/296459634296881152/6364ad1f6d0c2c40107b2f621e5926f4.png
336159088041918464,Samano,discord,,https://cdn.discordapp.com/avatars/336159088041918464/efa3f54ce41478feb9a4042da171e51a.png
98444781956370432,Sp00nLess,discord,,https://cdn.discordapp.com/avatars/98444781956370432/d43dd9242df8a4ebb7709b77e6bdb785.png
167709699897163776,S019,discord,,https://cdn.discordapp.com/avatars/167709699897163776/ab491bf0b2f2ec45bc4d095c74d9fd04.png
338339780842618882,MrOsoX,discord,,https://cdn.discordapp.com/embed/avatars/1.png
228733788442722304,Swim,discord,,https://cdn.discordapp.com/avatars/228733788442722304/48b58df4a320349653a5fc0abdfea044.png
95892000183697408,Niki,discord,,https://cdn.discordapp.com/avatars/95892000183697408/0a4a2f5e8f1aab0761dac3e0ca500cbb.png
330361255028326400,sammosta12,discord,,https://cdn.discordapp.com/embed/avatars/3.png
248899641049874432,eD_eats_stuff,discord,,https://cdn.discordapp.com/avatars/248899641049874432/44a9441db677a738737819be024825b6.png
360337037234012162,RaptorMg,discord,,https://cdn.discordapp.com/avatars/360337037234012162/fbff1c06162a6f57d04d91633a1169a5.png
202245811533250563,shaun,discord,,https://cdn.discordapp.com/avatars/202245811533250563/714042fa1a36e7d9ebdd5c9360872b25.png
201122901867495425,Rudley,discord,,https://cdn.discordapp.com/avatars/201122901867495425/07b5d76b13aba7ef60b273c4ab74d111.png
122866475441586176,jesse,discord,,https://cdn.discordapp.com/avatars/122866475441586176/9a5261b1fdb662e15629a2f1ef669a75.png
333269399555407872,Sommaiiii,discord,,https://cdn.discordapp.com/avatars/333269399555407872/c2341becb97a553e625330821221d119.png
678280670790811781,Raphaeey,discord,,https://cdn.discordapp.com/avatars/678280670790811781/21ee44360c38c3f5678dd4b917b07d02.png
519691155039060008,DragonFlyX,discord,,https://cdn.discordapp.com/avatars/519691155039060008/a_a4bc7f0a9d9a3d23631b1aa523ff4139.png
448526256485695492,HellCat,discord,,https://cdn.discordapp.com/avatars/448526256485695492/c4e9b8efeb0c4f1097df56acfcdab9ca.png
96712667795824640,Lexlii,discord,,https://cdn.discordapp.com/avatars/96712667795824640/d1948d8ccd97c62b3d53c32a03a52f94.png
120194658696560640,Christian,discord,,https://cdn.discordapp.com/avatars/120194658696560640/0fe765e6c4aff9775102085384f6cf14.png
140686006146957312,Echo1scout,discord,,https://cdn.discordapp.com/avatars/140686006146957312/8e51ce1c5ded42281737a60990de8296.png
397137841043406858,duke,discord,,https://cdn.discordapp.com/avatars/397137841043406858/8bb7a4da8d2dd8e9906183af411b41d9.png
182916670011080715,Ivory,discord,,https://cdn.discordapp.com/avatars/182916670011080715/d957ae562a2480430b8d3f0d779a0296.png
247391958102835212,🌹HURRICANE🌹,discord,,https://cdn.discordapp.com/avatars/247391958102835212/322495da53ea9cb5f894cb64c85b1c9d.png
295672964488232961,Nope,discord,,https://cdn.discordapp.com/embed/avatars/0.png
194237874193825792,MaloMalvado,discord,,https://cdn.discordapp.com/avatars/194237874193825792/fa0e36dc2747ebe2beec11507f7137c4.png
209481683894927360,Kaitorious,discord,,https://cdn.discordapp.com/avatars/209481683894927360/7232c387b472d939c4f203778368eba6.png
143616140424249345,Atlantis,discord,,https://cdn.discordapp.com/avatars/143616140424249345/c9dda5fa0c818b51c2a67c487b402324.png
237728170168549385,Kuillotine,discord,,https://cdn.discordapp.com/avatars/237728170168549385/a_31d171ab2d6f6eb9649a7a2634542181.png
224352219997274112,gedoe,discord,,https://cdn.discordapp.com/avatars/224352219997274112/4e481fc8f66e358a9f5e73d48cbb7c83.png
598555680840089610,BleatinOlGoat,discord,,https://cdn.discordapp.com/avatars/598555680840089610/6cca12092856fb217699e3637747b22c.png
146204906049503232,Mana,discord,,https://cdn.discordapp.com/avatars/146204906049503232/df384e619e5f19791a73fa2e3394bd82.png
135180933132189698,StreamCouple,discord,,https://cdn.discordapp.com/avatars/135180933132189698/883cf848e1b4212ac26a3cbb029ec532.png
240848804570595328,Kornhel,discord,,https://cdn.discordapp.com/avatars/240848804570595328/ea803073d82b7d049f308fb439912a19.png
595268085020098573,linnegan,discord,,https://cdn.discordapp.com/embed/avatars/3.png
173728138407182336,Karu,discord,,https://cdn.discordapp.com/avatars/173728138407182336/746ea3a66da354d77cbdaab7f8711cf3.png
318835148051447808,Ginger444,discord,,https://cdn.discordapp.com/avatars/318835148051447808/98bc794be5b8bd01f795366ee65258ac.png
241229340157804545,sleepyRias,discord,,https://cdn.discordapp.com/avatars/241229340157804545/a83749c5f03c34dcb260ff7f5928559b.png
83737325447675904,Nimso,discord,,https://cdn.discordapp.com/avatars/83737325447675904/0d45de5d5363fb2874945f1ab6f824f1.png
486234125921943572,Soe,discord,,https://cdn.discordapp.com/avatars/486234125921943572/a539a1b14f7e983e3ab0cf0ec940edab.png
480241229540622348,Chri$,discord,,https://cdn.discordapp.com/avatars/480241229540622348/3e8b8195ff6b283e1f8981509a1c46de.png
156588813060145152,OneFastStagea,discord,,https://cdn.discordapp.com/avatars/156588813060145152/647dd2d3079225e0198397ac0001e444.png
150967064306122753,Xenos Riku,discord,,https://cdn.discordapp.com/avatars/150967064306122753/693f8f66bf24ac6e31141f16f039aea1.png
131870815401672704,AaMonr,discord,,https://cdn.discordapp.com/avatars/131870815401672704/772ce27cfa72ba4e43ad51eaf912f2ea.png
336674035947536385,JDParra,discord,,https://cdn.discordapp.com/avatars/336674035947536385/3e60a843e55ded8cfc5acbf3b7b3f73f.png
591692318428626955,Desanater5,discord,,https://cdn.discordapp.com/avatars/591692318428626955/a5c1a9ce6db471452f70cbc566e1cced.png
210786306547122176,c0x1m,discord,,https://cdn.discordapp.com/embed/avatars/2.png
121778105973997568,desRow,discord,,https://cdn.discordapp.com/avatars/121778105973997568/9d7e51821cd7a724220d31d629ea52b8.png
295962074851442698,DavePapus,discord,,https://cdn.discordapp.com/avatars/295962074851442698/1218df1cea20ced9ca3e5fa7e74692f7.png
281832689680777217,Shivix,discord,,https://cdn.discordapp.com/avatars/281832689680777217/049b66d286f975bc1933282128e3928c.png
272412713274310657,lillianwinters,discord,,https://cdn.discordapp.com/avatars/272412713274310657/68c3a2bbfb6a20128d824d462e8a13f6.png
140931971336503296,Redemption,discord,,https://cdn.discordapp.com/avatars/140931971336503296/689341b5ad98828336cc386af791890a.png
163576955692777472,Aqvdb,discord,,https://cdn.discordapp.com/avatars/163576955692777472/4762f01ce9886e73954ad524573735cb.png
135853136559472641,Ryukizaki,discord,,https://cdn.discordapp.com/avatars/135853136559472641/9e8965a35d4a10caec9fcf80f38e27dd.png
843228524873908224,Detox_T,discord,,https://cdn.discordapp.com/avatars/843228524873908224/571de0111ce9b95c33b420011d235c7e.png
246729739551768578,MkZb,discord,,https://cdn.discordapp.com/avatars/246729739551768578/537b841aa0dca5956b5ae7a03126bc27.png
107791573357469696,Helleron,discord,,https://cdn.discordapp.com/avatars/107791573357469696/58a6ac9222458b45b79d74e4d869b805.png
388370469767610379,randomfansc,discord,,https://cdn.discordapp.com/avatars/388370469767610379/c0f0e1e526cb042a148483d78c0cde2c.png
215832972283084811,redked,discord,,https://cdn.discordapp.com/avatars/215832972283084811/8ac300655f3b905ccea4a4b4a9411074.png
287737620501495826,Mateuzão,discord,,https://cdn.discordapp.com/avatars/287737620501495826/d302fd57e10cde953c2d49d8b16f9c10.png
338969820022177792,Marcus - Naeblis,discord,,https://cdn.discordapp.com/embed/avatars/4.png
260048492624347136,Shiro,discord,,https://cdn.discordapp.com/avatars/260048492624347136/842836eea5022f001cc27807d0645ee9.png
181284888211750914,The Noob,discord,,https://cdn.discordapp.com/avatars/181284888211750914/a_a6ccf58852fd6080d01acd7b4d18f2f0.png
497858436365680650,Pacu,discord,,https://cdn.discordapp.com/embed/avatars/1.png
629038764383010826,ChrisM.,discord,,https://cdn.discordapp.com/avatars/629038764383010826/ce726e674c7f6d707d062c7c8487574a.png
151084647185514498,ichigo,discord,,https://cdn.discordapp.com/avatars/151084647185514498/4e8321ccfd800bfb8eaa3008c880b3b9.png
282660469637120001,Chimerism,discord,,https://cdn.discordapp.com/avatars/282660469637120001/f0422ce0903ce4aaa9e248828e8c11e3.png
273525105517395968,Lasse/Swuzz,discord,,https://cdn.discordapp.com/avatars/273525105517395968/f148bf3f174cba2a260199f483043c6d.png
182424106925293568,Mojo,discord,,https://cdn.discordapp.com/avatars/182424106925293568/ebd9e704476d43f10c11f7f26b9ea77c.png
201829214679203840,rybufc,discord,,https://cdn.discordapp.com/avatars/201829214679203840/ef169adf1338d2e7429266c43e006b23.png
213578683296776193,ngrw0w,discord,,https://cdn.discordapp.com/avatars/213578683296776193/3db3c2fde35115c032817fc1e96fdbd9.png
542685851998617611,gwadsa,discord,,https://cdn.discordapp.com/embed/avatars/0.png
481159301692653589,Radisha,discord,,https://cdn.discordapp.com/embed/avatars/3.png
262598723815604234,mb1992,discord,,https://cdn.discordapp.com/avatars/262598723815604234/197e2b4c69b7bc99b56796bbb0af321d.png
275018709503049728,choke,discord,,https://cdn.discordapp.com/avatars/275018709503049728/da73ccfa275f7ac1e5e4ccbd7a2a44d6.png
118387106232926209,Melk,discord,,https://cdn.discordapp.com/avatars/118387106232926209/3b4e2bbd9103d8428013e3d3ba181698.png
258297658257440768,Neshicage,discord,,https://cdn.discordapp.com/avatars/258297658257440768/6f7ef29cd8a7b02fe3580a3351c6cfda.png
185175900369846273,Cookie,discord,,https://cdn.discordapp.com/avatars/185175900369846273/5aa4383e6ce5b35ed91e4c188f8f0d6f.png
496371517568057355,timfrans,discord,,https://cdn.discordapp.com/embed/avatars/0.png
171815961115099136,Vilkur,discord,,https://cdn.discordapp.com/avatars/171815961115099136/e2d75cd287933fd361573bddd44db03c.png
245990230681845770,Yoosh,discord,,https://cdn.discordapp.com/avatars/245990230681845770/15d24c7bd76503566c860f1fd5c8592b.png
351102075662368769,zium,discord,,https://cdn.discordapp.com/avatars/351102075662368769/2cdb6aac53e5d459b1582ff90ab8a579.png
705702852055793707,Beeatsch,discord,,https://cdn.discordapp.com/avatars/705702852055793707/458da14a93f72537c8d36e9ff3681ac2.png
390706345910730763,Zé,discord,,https://cdn.discordapp.com/embed/avatars/2.png
339494516031488002,awska,discord,,https://cdn.discordapp.com/embed/avatars/0.png
235949675109154816,Chad(Majik),discord,,https://cdn.discordapp.com/avatars/235949675109154816/763bd85c156a51be210e4ae2ad511762.png
252862952837873667,J'tta,discord,,https://cdn.discordapp.com/avatars/252862952837873667/48cbd7881fee1c09260b05e8c472df9d.png
211861905944346627,fanta,discord,,https://cdn.discordapp.com/avatars/211861905944346627/43ec3fcf5b71de1952b698ae69722269.png
117982765411991561,Greended,discord,,https://cdn.discordapp.com/avatars/117982765411991561/bd3406f44bfbec50cbf7d49388a560d8.png
158022552323751937,sloth,discord,,https://cdn.discordapp.com/avatars/158022552323751937/a5cf01d902f750341aa90bebed64b2ce.png
166929909891989504,Zeenus,discord,,https://cdn.discordapp.com/avatars/166929909891989504/dd93c1880d5999b0aaae161c762bd8d6.png
212739332153278466,BforBillyMays,discord,,https://cdn.discordapp.com/avatars/212739332153278466/442dd2f6499522fcb582a4099cddbae6.png
337138448764895234,micheal denman,discord,,https://cdn.discordapp.com/avatars/337138448764895234/4321403fc23ea48282aa9a82b4b16622.png
334414538638360576,Uzuac,discord,,https://cdn.discordapp.com/embed/avatars/0.png
220135760873914368,Yocim,discord,,https://cdn.discordapp.com/avatars/220135760873914368/b6b1a7b30452c7b7592a10464337a28f.png
136330847954403329,Smu666,discord,,https://cdn.discordapp.com/avatars/136330847954403329/414f97e663aa1a127cca2ebb82f5e5cf.png
559177708517720074,Brexon,discord,,https://cdn.discordapp.com/embed/avatars/1.png
148545705990946816,Pouf!,discord,,https://cdn.discordapp.com/avatars/148545705990946816/c709ce298c20caa87369d4ccb82f0455.png
248431350443540480,Noir,discord,,https://cdn.discordapp.com/embed/avatars/4.png
197920619428315138,Wolfenite,discord,,https://cdn.discordapp.com/avatars/197920619428315138/c990ad078ece732d1c19287b148f6b92.png
